criterion,max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,mean_test_score,std_test_score,rank_test_score
entropy,1,,5,5,5,0.7142857142857142,0.10101525445522105,391
entropy,1,,5,5,10,0.7,0.10279539592820433,1430
entropy,1,,5,5,25,0.7047619047619047,0.10921280896361632,990
entropy,1,,5,5,50,0.7142857142857142,0.10101525445522105,391
entropy,1,,5,5,75,0.7047619047619047,0.10921280896361632,990
entropy,1,,5,5,100,0.7047619047619047,0.10921280896361632,990
entropy,1,,5,10,1,0.7142857142857142,0.10101525445522105,391
entropy,1,,5,10,5,0.7142857142857142,0.10101525445522105,391
entropy,1,,5,10,10,0.7,0.10279539592820433,1430
entropy,1,,5,10,25,0.7047619047619047,0.10921280896361632,990
entropy,1,,5,10,50,0.7142857142857142,0.10101525445522105,391
entropy,1,,5,10,75,0.7047619047619047,0.10921280896361632,990
entropy,1,,5,10,100,0.7047619047619047,0.10921280896361632,990
entropy,1,,5,100,1,0.7142857142857142,0.10101525445522105,391
entropy,1,,5,100,5,0.7142857142857142,0.10101525445522105,391
entropy,1,,5,100,10,0.7,0.10279539592820433,1430
entropy,1,,5,100,25,0.7047619047619047,0.10921280896361632,990
entropy,1,,5,100,50,0.7142857142857142,0.10101525445522105,391
entropy,1,,5,100,75,0.7047619047619047,0.10921280896361632,990
entropy,1,,5,100,100,0.7047619047619047,0.10921280896361632,990
entropy,1,,10,2,1,0.7142857142857142,0.10101525445522105,391
entropy,1,,10,2,5,0.7142857142857142,0.10101525445522105,391
entropy,1,,10,2,10,0.7047619047619047,0.10921280896361632,990
entropy,1,,10,2,25,0.7047619047619047,0.10921280896361632,990
entropy,1,,10,2,50,0.7142857142857142,0.10101525445522105,391
entropy,1,,10,2,75,0.7047619047619047,0.10921280896361632,990
entropy,1,,10,2,100,0.7,0.10279539592820433,1430
entropy,1,,10,5,1,0.7142857142857142,0.10101525445522105,391
entropy,1,,10,5,5,0.7142857142857142,0.10101525445522105,391
entropy,1,,10,5,10,0.7047619047619047,0.10921280896361632,990
entropy,1,,10,5,25,0.7047619047619047,0.10921280896361632,990
entropy,1,,10,5,50,0.7142857142857142,0.10101525445522105,391
entropy,1,,10,5,75,0.7047619047619047,0.10921280896361632,990
entropy,1,,10,5,100,0.7,0.10279539592820433,1430
entropy,1,,10,10,1,0.7142857142857142,0.10101525445522105,391
entropy,1,,10,10,5,0.7142857142857142,0.10101525445522105,391
entropy,1,,10,10,10,0.7047619047619047,0.10921280896361632,990
entropy,1,,10,10,25,0.7047619047619047,0.10921280896361632,990
entropy,1,,10,10,50,0.7142857142857142,0.10101525445522105,391
entropy,1,,10,10,75,0.7047619047619047,0.10921280896361632,990
entropy,1,,10,10,100,0.7,0.10279539592820433,1430
entropy,1,,10,100,1,0.7142857142857142,0.10101525445522105,391
entropy,1,,10,100,5,0.7142857142857142,0.10101525445522105,391
entropy,1,,10,100,10,0.7047619047619047,0.10921280896361632,990
entropy,1,,10,100,25,0.7047619047619047,0.10921280896361632,990
entropy,1,,10,100,50,0.7095238095238094,0.10476190476190474,779
entropy,1,,10,100,75,0.7047619047619047,0.10921280896361632,990
entropy,1,,10,100,100,0.7,0.10279539592820433,1430
entropy,1,,50,2,1,0.6238095238095237,0.13915846853526148,2906
entropy,1,,50,2,5,0.6761904761904762,0.06494372236659932,2323
entropy,1,,50,2,10,0.6523809523809524,0.09712418121129111,2438
entropy,1,,50,2,25,0.638095238095238,0.08438116736509213,2694
entropy,1,,50,2,50,0.6142857142857143,0.09689042833036098,2976
entropy,1,,50,2,75,0.6095238095238096,0.09943149056105285,3027
entropy,1,,50,2,100,0.6190476190476191,0.09159706696033973,2941
entropy,1,,50,5,1,0.6238095238095237,0.13915846853526148,2906
entropy,1,,50,5,5,0.6761904761904762,0.06494372236659932,2323
entropy,1,,50,5,10,0.6523809523809524,0.09712418121129111,2438
entropy,1,,50,5,25,0.638095238095238,0.08438116736509213,2694
entropy,1,,50,5,50,0.6142857142857143,0.09689042833036098,2976
entropy,1,,50,5,75,0.6095238095238096,0.09943149056105285,3027
entropy,1,,50,5,100,0.6190476190476191,0.09159706696033973,2941
entropy,1,,50,10,1,0.6238095238095237,0.13915846853526148,2906
entropy,1,,50,10,5,0.6761904761904762,0.06494372236659932,2323
entropy,1,,50,10,10,0.6523809523809524,0.09712418121129111,2438
entropy,1,,50,10,25,0.638095238095238,0.08438116736509213,2694
entropy,1,,50,10,50,0.6142857142857143,0.09689042833036098,2976
entropy,1,,50,10,75,0.6095238095238096,0.09943149056105285,3027
entropy,1,,50,10,100,0.6190476190476191,0.09159706696033973,2941
entropy,1,,50,100,1,0.6238095238095237,0.13915846853526148,2906
entropy,1,,50,100,5,0.6761904761904762,0.06494372236659932,2323
entropy,1,,50,100,10,0.6523809523809524,0.09712418121129111,2438
entropy,1,,50,100,25,0.638095238095238,0.08438116736509213,2694
entropy,1,,50,100,50,0.6142857142857143,0.09689042833036098,2976
entropy,1,,50,100,75,0.6095238095238096,0.09943149056105285,3027
entropy,1,,50,100,100,0.6190476190476191,0.09159706696033973,2941
entropy,1,,100,2,1,0.5,0.0,3197
entropy,1,,100,2,5,0.5,0.0,3197
entropy,1,,100,2,10,0.5,0.0,3197
entropy,1,,100,2,25,0.5,0.0,3197
entropy,1,,100,2,50,0.5,0.0,3197
entropy,1,,100,2,75,0.5,0.0,3197
entropy,1,,100,2,100,0.5,0.0,3197
entropy,1,,100,5,1,0.5,0.0,3197
entropy,1,,100,5,5,0.5,0.0,3197
entropy,1,,100,5,10,0.5,0.0,3197
entropy,1,,100,5,25,0.5,0.0,3197
entropy,1,,100,5,50,0.5,0.0,3197
entropy,1,,100,5,75,0.5,0.0,3197
entropy,1,,100,5,100,0.5,0.0,3197
entropy,1,,100,10,1,0.5,0.0,3197
entropy,1,,100,10,5,0.5,0.0,3197
entropy,1,,100,10,10,0.5,0.0,3197
entropy,1,,100,10,25,0.5,0.0,3197
entropy,1,,100,10,50,0.5,0.0,3197
entropy,1,,100,10,75,0.5,0.0,3197
entropy,1,,100,10,100,0.5,0.0,3197
entropy,1,,100,100,1,0.5,0.0,3197
entropy,1,,100,100,5,0.5,0.0,3197
entropy,1,,100,100,10,0.5,0.0,3197
entropy,1,,100,100,25,0.5,0.0,3197
entropy,1,,100,100,50,0.5,0.0,3197
entropy,1,,100,100,75,0.5,0.0,3197
entropy,1,,100,100,100,0.5,0.0,3197
entropy,10,sqrt,1,2,1,0.5952380952380952,0.09159706696033972,3104
entropy,10,sqrt,1,2,5,0.6333333333333333,0.10389249632986393,2869
entropy,10,sqrt,1,2,10,0.7047619047619048,0.08597842897746566,945
entropy,10,sqrt,1,2,25,0.7142857142857143,0.09988655696858587,330
entropy,10,sqrt,1,2,50,0.6857142857142857,0.09452111067275813,2165
entropy,10,sqrt,1,2,75,0.680952380952381,0.09476070829586855,2270
entropy,10,sqrt,1,2,100,0.7238095238095238,0.09476070829586859,108
entropy,10,sqrt,1,5,1,0.6095238095238096,0.04151332327181594,3027
entropy,10,sqrt,1,5,5,0.6571428571428573,0.05753831415997416,2416
entropy,10,sqrt,1,5,10,0.7142857142857143,0.06563832739090582,330
entropy,10,sqrt,1,5,25,0.7142857142857143,0.08109231602822094,330
entropy,10,sqrt,1,5,50,0.7238095238095238,0.08597842897746566,108
entropy,10,sqrt,1,5,75,0.719047619047619,0.08571428571428572,183
entropy,10,sqrt,1,5,100,0.7142857142857143,0.09874495882537009,330
entropy,10,sqrt,1,10,1,0.5857142857142857,0.049026810195176164,3152
entropy,10,sqrt,1,10,5,0.6714285714285714,0.06966066113489426,2380
entropy,10,sqrt,1,10,10,0.7142857142857143,0.07221786137191953,330
entropy,10,sqrt,1,10,25,0.7285714285714286,0.08597842897746566,21
entropy,10,sqrt,1,10,50,0.7238095238095238,0.06135285107964345,108
entropy,10,sqrt,1,10,75,0.7047619047619048,0.07619047619047618,945
entropy,10,sqrt,1,10,100,0.7095238095238096,0.07126966450997982,644
entropy,10,sqrt,1,100,1,0.49523809523809514,0.046168379594441235,3925
entropy,10,sqrt,1,100,5,0.6857142857142857,0.06966066113489426,2165
entropy,10,sqrt,1,100,10,0.7,0.10279539592820433,1430
entropy,10,sqrt,1,100,25,0.7,0.11328930717495539,1430
entropy,10,sqrt,1,100,50,0.7095238095238096,0.10795984808337748,644
entropy,10,sqrt,1,100,75,0.7047619047619047,0.1092128089636163,990
entropy,10,sqrt,1,100,100,0.7047619047619048,0.12009066869446179,945
entropy,10,sqrt,2,2,1,0.6,0.09689042833036096,3095
entropy,10,sqrt,2,2,5,0.6952380952380952,0.06966066113489426,1804
entropy,10,sqrt,2,2,10,0.7238095238095238,0.0649437223665993,108
entropy,10,sqrt,2,2,25,0.719047619047619,0.08702698515474794,183
entropy,10,sqrt,2,2,50,0.7047619047619048,0.09233675918888247,945
entropy,10,sqrt,2,2,75,0.719047619047619,0.07737179432986628,183
entropy,10,sqrt,2,2,100,0.7238095238095238,0.06834619092574916,108
entropy,10,sqrt,2,5,1,0.6285714285714286,0.06317380553057904,2882
entropy,10,sqrt,2,5,5,0.6380952380952382,0.08164965809277258,2691
entropy,10,sqrt,2,5,10,0.7000000000000001,0.07619047619047618,1410
entropy,10,sqrt,2,5,25,0.7095238095238096,0.0857142857142857,644
entropy,10,sqrt,2,5,50,0.7095238095238096,0.08702698515474794,644
entropy,10,sqrt,2,5,75,0.7095238095238096,0.0816496580927726,644
entropy,10,sqrt,2,5,100,0.7333333333333333,0.08702698515474791,9
entropy,10,sqrt,2,10,1,0.5904761904761905,0.05512303287042964,3130
entropy,10,sqrt,2,10,5,0.7095238095238096,0.06459361888690729,644
entropy,10,sqrt,2,10,10,0.7285714285714285,0.06834619092574916,54
entropy,10,sqrt,2,10,25,0.7333333333333333,0.05714285714285712,9
entropy,10,sqrt,2,10,50,0.7333333333333334,0.07126966450997982,5
entropy,10,sqrt,2,10,75,0.7142857142857142,0.08650429583135692,391
entropy,10,sqrt,2,10,100,0.7238095238095238,0.0832993127835043,108
entropy,10,sqrt,2,100,1,0.49523809523809514,0.046168379594441235,3925
entropy,10,sqrt,2,100,5,0.6857142857142857,0.06966066113489426,2165
entropy,10,sqrt,2,100,10,0.7,0.10279539592820433,1430
entropy,10,sqrt,2,100,25,0.7,0.11328930717495539,1430
entropy,10,sqrt,2,100,50,0.7095238095238096,0.10795984808337748,644
entropy,10,sqrt,2,100,75,0.7047619047619047,0.1092128089636163,990
entropy,10,sqrt,2,100,100,0.7047619047619048,0.12009066869446179,945
entropy,10,sqrt,5,2,1,0.5904761904761904,0.06632565846278149,3134
entropy,10,sqrt,5,2,5,0.6571428571428571,0.04665694748158436,2418
entropy,10,sqrt,5,2,10,0.7,0.057538314159974145,1430
entropy,10,sqrt,5,2,25,0.7142857142857143,0.08650429583135691,330
entropy,10,sqrt,5,2,50,0.7190476190476189,0.09805362039035238,231
entropy,10,sqrt,5,2,75,0.7190476190476189,0.09331389496316866,231
entropy,10,sqrt,5,2,100,0.7190476190476189,0.09209085526577963,231
entropy,10,sqrt,5,5,1,0.5904761904761904,0.06632565846278149,3134
entropy,10,sqrt,5,5,5,0.6571428571428571,0.04665694748158436,2418
entropy,10,sqrt,5,5,10,0.7,0.057538314159974145,1430
entropy,10,sqrt,5,5,25,0.7142857142857143,0.08650429583135691,330
entropy,10,sqrt,5,5,50,0.7190476190476189,0.09805362039035238,231
entropy,10,sqrt,5,5,75,0.7190476190476189,0.09331389496316866,231
entropy,10,sqrt,5,5,100,0.7190476190476189,0.09209085526577963,231
entropy,10,sqrt,5,10,1,0.5904761904761904,0.06632565846278149,3134
entropy,10,sqrt,5,10,5,0.6571428571428571,0.04665694748158436,2418
entropy,10,sqrt,5,10,10,0.7,0.057538314159974145,1430
entropy,10,sqrt,5,10,25,0.7142857142857143,0.08650429583135691,330
entropy,10,sqrt,5,10,50,0.7190476190476189,0.09805362039035238,231
entropy,10,sqrt,5,10,75,0.7190476190476189,0.09331389496316866,231
entropy,10,sqrt,5,10,100,0.7190476190476189,0.09209085526577963,231
entropy,10,sqrt,5,100,1,0.4999999999999999,0.04994327848429294,3869
entropy,10,sqrt,5,100,5,0.6857142857142857,0.06966066113489426,2165
entropy,10,sqrt,5,100,10,0.7,0.10279539592820433,1430
entropy,10,sqrt,5,100,25,0.7047619047619047,0.11527350892295431,990
entropy,10,sqrt,5,100,50,0.7047619047619047,0.1005652956282994,990
entropy,10,sqrt,5,100,75,0.7095238095238096,0.11605769149479941,644
entropy,10,sqrt,5,100,100,0.7,0.11328930717495539,1430
entropy,10,sqrt,10,2,1,0.5952380952380952,0.10101525445522107,3104
entropy,10,sqrt,10,2,5,0.6857142857142857,0.10690449676496973,2165
entropy,10,sqrt,10,2,10,0.7047619047619047,0.07766431633476233,990
entropy,10,sqrt,10,2,25,0.7095238095238094,0.08702698515474797,779
entropy,10,sqrt,10,2,50,0.7,0.0935565843066119,1430
entropy,10,sqrt,10,2,75,0.6952380952380952,0.08438116736509212,1804
entropy,10,sqrt,10,2,100,0.7,0.08984743935292001,1430
entropy,10,sqrt,10,5,1,0.5952380952380952,0.10101525445522107,3104
entropy,10,sqrt,10,5,5,0.6857142857142857,0.10690449676496973,2165
entropy,10,sqrt,10,5,10,0.7047619047619047,0.07766431633476233,990
entropy,10,sqrt,10,5,25,0.7095238095238094,0.08702698515474797,779
entropy,10,sqrt,10,5,50,0.7,0.0935565843066119,1430
entropy,10,sqrt,10,5,75,0.6952380952380952,0.08438116736509212,1804
entropy,10,sqrt,10,5,100,0.7,0.08984743935292001,1430
entropy,10,sqrt,10,10,1,0.5952380952380952,0.10101525445522107,3104
entropy,10,sqrt,10,10,5,0.6857142857142857,0.10690449676496973,2165
entropy,10,sqrt,10,10,10,0.7047619047619047,0.07766431633476233,990
entropy,10,sqrt,10,10,25,0.7095238095238094,0.08702698515474797,779
entropy,10,sqrt,10,10,50,0.7,0.0935565843066119,1430
entropy,10,sqrt,10,10,75,0.6952380952380952,0.08438116736509212,1804
entropy,10,sqrt,10,10,100,0.7,0.08984743935292001,1430
entropy,10,sqrt,10,100,1,0.49523809523809526,0.06632565846278153,3897
entropy,10,sqrt,10,100,5,0.7142857142857142,0.10101525445522105,391
entropy,10,sqrt,10,100,10,0.7095238095238096,0.11605769149479943,644
entropy,10,sqrt,10,100,25,0.7000000000000001,0.11328930717495542,1410
entropy,10,sqrt,10,100,50,0.7095238095238094,0.10257456775494293,779
entropy,10,sqrt,10,100,75,0.7095238095238094,0.10583862271853743,779
entropy,10,sqrt,10,100,100,0.6952380952380952,0.10033955955097848,1804
entropy,10,sqrt,50,2,1,0.42857142857142855,0.06023386019368342,3969
entropy,10,sqrt,50,2,5,0.6904761904761905,0.10753895038701154,1954
entropy,10,sqrt,50,2,10,0.6476190476190475,0.11208192662799826,2542
entropy,10,sqrt,50,2,25,0.6428571428571428,0.11761037176408064,2623
entropy,10,sqrt,50,2,50,0.6523809523809524,0.10711639884954276,2438
entropy,10,sqrt,50,2,75,0.638095238095238,0.11208192662799826,2694
entropy,10,sqrt,50,2,100,0.638095238095238,0.11308897225750397,2694
entropy,10,sqrt,50,5,1,0.42857142857142855,0.06023386019368342,3969
entropy,10,sqrt,50,5,5,0.6904761904761905,0.10753895038701154,1954
entropy,10,sqrt,50,5,10,0.6476190476190475,0.11208192662799826,2542
entropy,10,sqrt,50,5,25,0.6428571428571428,0.11761037176408064,2623
entropy,10,sqrt,50,5,50,0.6523809523809524,0.10711639884954276,2438
entropy,10,sqrt,50,5,75,0.638095238095238,0.11208192662799826,2694
entropy,10,sqrt,50,5,100,0.638095238095238,0.11308897225750397,2694
entropy,10,sqrt,50,10,1,0.42857142857142855,0.06023386019368342,3969
entropy,10,sqrt,50,10,5,0.6904761904761905,0.10753895038701154,1954
entropy,10,sqrt,50,10,10,0.6476190476190475,0.11208192662799826,2542
entropy,10,sqrt,50,10,25,0.6428571428571428,0.11761037176408064,2623
entropy,10,sqrt,50,10,50,0.6523809523809524,0.10711639884954276,2438
entropy,10,sqrt,50,10,75,0.638095238095238,0.11208192662799826,2694
entropy,10,sqrt,50,10,100,0.638095238095238,0.11308897225750397,2694
entropy,10,sqrt,50,100,1,0.42857142857142855,0.06023386019368342,3969
entropy,10,sqrt,50,100,5,0.6904761904761905,0.10753895038701154,1954
entropy,10,sqrt,50,100,10,0.6476190476190475,0.11208192662799826,2542
entropy,10,sqrt,50,100,25,0.6428571428571428,0.11761037176408064,2623
entropy,10,sqrt,50,100,50,0.6523809523809524,0.10711639884954276,2438
entropy,10,sqrt,50,100,75,0.638095238095238,0.11208192662799826,2694
entropy,10,sqrt,50,100,100,0.638095238095238,0.11308897225750397,2694
entropy,10,sqrt,100,2,1,0.5,0.0,3197
entropy,10,sqrt,100,2,5,0.5,0.0,3197
entropy,10,sqrt,100,2,10,0.5,0.0,3197
entropy,10,sqrt,100,2,25,0.5,0.0,3197
entropy,10,sqrt,100,2,50,0.5,0.0,3197
entropy,10,sqrt,100,2,75,0.5,0.0,3197
entropy,10,sqrt,100,2,100,0.5,0.0,3197
entropy,10,sqrt,100,5,1,0.5,0.0,3197
entropy,10,sqrt,100,5,5,0.5,0.0,3197
entropy,10,sqrt,100,5,10,0.5,0.0,3197
entropy,10,sqrt,100,5,25,0.5,0.0,3197
entropy,10,sqrt,100,5,50,0.5,0.0,3197
entropy,10,sqrt,100,5,75,0.5,0.0,3197
entropy,10,sqrt,100,5,100,0.5,0.0,3197
entropy,10,sqrt,100,10,1,0.5,0.0,3197
entropy,10,sqrt,100,10,5,0.5,0.0,3197
entropy,10,sqrt,100,10,10,0.5,0.0,3197
entropy,10,sqrt,100,10,25,0.5,0.0,3197
entropy,10,sqrt,100,10,50,0.5,0.0,3197
entropy,10,sqrt,100,10,75,0.5,0.0,3197
entropy,10,sqrt,100,10,100,0.5,0.0,3197
entropy,10,sqrt,100,100,1,0.5,0.0,3197
entropy,10,sqrt,100,100,5,0.5,0.0,3197
entropy,10,sqrt,100,100,10,0.5,0.0,3197
entropy,10,sqrt,100,100,25,0.5,0.0,3197
entropy,10,sqrt,100,100,50,0.5,0.0,3197
entropy,10,sqrt,100,100,75,0.5,0.0,3197
entropy,10,sqrt,100,100,100,0.5,0.0,3197
entropy,10,log2,1,2,1,0.5952380952380952,0.09159706696033972,3104
entropy,10,log2,1,2,5,0.6333333333333333,0.10389249632986393,2869
entropy,10,log2,1,2,10,0.7047619047619048,0.08597842897746566,945
entropy,10,log2,1,2,25,0.7142857142857143,0.09988655696858587,330
entropy,10,log2,1,2,50,0.6857142857142857,0.09452111067275813,2165
entropy,10,log2,1,2,75,0.680952380952381,0.09476070829586855,2270
entropy,10,log2,1,2,100,0.7238095238095238,0.09476070829586859,108
entropy,10,log2,1,5,1,0.6095238095238096,0.04151332327181594,3027
entropy,10,log2,1,5,5,0.6571428571428573,0.05753831415997416,2416
entropy,10,log2,1,5,10,0.7142857142857143,0.06563832739090582,330
entropy,10,log2,1,5,25,0.7142857142857143,0.08109231602822094,330
entropy,10,log2,1,5,50,0.7238095238095238,0.08597842897746566,108
entropy,10,log2,1,5,75,0.719047619047619,0.08571428571428572,183
entropy,10,log2,1,5,100,0.7142857142857143,0.09874495882537009,330
entropy,10,log2,1,10,1,0.5857142857142857,0.049026810195176164,3152
entropy,10,log2,1,10,5,0.6714285714285714,0.06966066113489426,2380
entropy,10,log2,1,10,10,0.7142857142857143,0.07221786137191953,330
entropy,10,log2,1,10,25,0.7285714285714286,0.08597842897746566,21
entropy,10,log2,1,10,50,0.7238095238095238,0.06135285107964345,108
entropy,10,log2,1,10,75,0.7047619047619048,0.07619047619047618,945
entropy,10,log2,1,10,100,0.7095238095238096,0.07126966450997982,644
entropy,10,log2,1,100,1,0.49523809523809514,0.046168379594441235,3925
entropy,10,log2,1,100,5,0.6857142857142857,0.06966066113489426,2165
entropy,10,log2,1,100,10,0.7,0.10279539592820433,1430
entropy,10,log2,1,100,25,0.7,0.11328930717495539,1430
entropy,10,log2,1,100,50,0.7095238095238096,0.10795984808337748,644
entropy,10,log2,1,100,75,0.7047619047619047,0.1092128089636163,990
entropy,10,log2,1,100,100,0.7047619047619048,0.12009066869446179,945
entropy,10,log2,2,2,1,0.6,0.09689042833036096,3095
entropy,10,log2,2,2,5,0.6952380952380952,0.06966066113489426,1804
entropy,10,log2,2,2,10,0.7238095238095238,0.0649437223665993,108
entropy,10,log2,2,2,25,0.719047619047619,0.08702698515474794,183
entropy,10,log2,2,2,50,0.7047619047619048,0.09233675918888247,945
entropy,10,log2,2,2,75,0.719047619047619,0.07737179432986628,183
entropy,10,log2,2,2,100,0.7238095238095238,0.06834619092574916,108
entropy,10,log2,2,5,1,0.6285714285714286,0.06317380553057904,2882
entropy,10,log2,2,5,5,0.6380952380952382,0.08164965809277258,2691
entropy,10,log2,2,5,10,0.7000000000000001,0.07619047619047618,1410
entropy,10,log2,2,5,25,0.7095238095238096,0.0857142857142857,644
entropy,10,log2,2,5,50,0.7095238095238096,0.08702698515474794,644
entropy,10,log2,2,5,75,0.7095238095238096,0.0816496580927726,644
entropy,10,log2,2,5,100,0.7333333333333333,0.08702698515474791,9
entropy,10,log2,2,10,1,0.5904761904761905,0.05512303287042964,3130
entropy,10,log2,2,10,5,0.7095238095238096,0.06459361888690729,644
entropy,10,log2,2,10,10,0.7285714285714285,0.06834619092574916,54
entropy,10,log2,2,10,25,0.7333333333333333,0.05714285714285712,9
entropy,10,log2,2,10,50,0.7333333333333334,0.07126966450997982,5
entropy,10,log2,2,10,75,0.7142857142857142,0.08650429583135692,391
entropy,10,log2,2,10,100,0.7238095238095238,0.0832993127835043,108
entropy,10,log2,2,100,1,0.49523809523809514,0.046168379594441235,3925
entropy,10,log2,2,100,5,0.6857142857142857,0.06966066113489426,2165
entropy,10,log2,2,100,10,0.7,0.10279539592820433,1430
entropy,10,log2,2,100,25,0.7,0.11328930717495539,1430
entropy,10,log2,2,100,50,0.7095238095238096,0.10795984808337748,644
entropy,10,log2,2,100,75,0.7047619047619047,0.1092128089636163,990
entropy,10,log2,2,100,100,0.7047619047619048,0.12009066869446179,945
entropy,10,log2,5,2,1,0.5904761904761904,0.06632565846278149,3134
entropy,10,log2,5,2,5,0.6571428571428571,0.04665694748158436,2418
entropy,10,log2,5,2,10,0.7,0.057538314159974145,1430
entropy,10,log2,5,2,25,0.7142857142857143,0.08650429583135691,330
entropy,10,log2,5,2,50,0.7190476190476189,0.09805362039035238,231
entropy,10,log2,5,2,75,0.7190476190476189,0.09331389496316866,231
entropy,10,log2,5,2,100,0.7190476190476189,0.09209085526577963,231
entropy,10,log2,5,5,1,0.5904761904761904,0.06632565846278149,3134
entropy,10,log2,5,5,5,0.6571428571428571,0.04665694748158436,2418
entropy,10,log2,5,5,10,0.7,0.057538314159974145,1430
entropy,10,log2,5,5,25,0.7142857142857143,0.08650429583135691,330
entropy,10,log2,5,5,50,0.7190476190476189,0.09805362039035238,231
entropy,10,log2,5,5,75,0.7190476190476189,0.09331389496316866,231
entropy,10,log2,5,5,100,0.7190476190476189,0.09209085526577963,231
entropy,10,log2,5,10,1,0.5904761904761904,0.06632565846278149,3134
